Unnamed: 0,text,Sentiment
1938,Ada beberapa isu pokok perubahan dan DIM RUU IKN yang disetujui DPR dan pemerintah. #DPR #PKS  https://t.co/rgnO18aC8R,Positif
1939,IKN aman... ga ada isu demo dan negatif..  sayang harga tanahnya sudah merangkak naik dan belum bisa dibalik nama.. 😁,Netral
1940,"Harusnya pemerintah setiap program yang terkait anggaran menggunakan  Analisis Urgency, Seriousness, Growth (USG) salah satu metode skoring untuk menyusun urutan prioritas isu yang harus diselesaikan. Nah disini mana urgency Seriousness, Growth dengan IKN yg penuh ambisi itu",Netral
1941,Ada isu kl IKN itu tanahnya elu ya wo? Bener nda? @prabowo 😁,Netral
1942,"“Enggak ada kriminalisasi, kan ini pertanyaan akademis semua. Jadi yang dipertanyakan adalah kapasitas saya untuk mengkritik pemerintah terhadap dua isu IKN dan Omnibuslaw,” kata Rocky.  https://t.co/W2I5mDUH2L",Netral
1943,@MarahIchsan Percaya ngga? IKN akan jd isu seksi di kampanya 2024 nanti,Netral
1944,"@kegblgnunfaedh Pengalihan isu Pengusiran warga pulau Rempang, pulau komodo, pulau Wawoni, dan warga IKN. https://t.co/fd2bf36mBV",Netral
1945,"@Tjel0up @aniesbaswedan ikn adalah isu penting di negeri ini, jadi perlu kehati-hatian menyikapinya dan rasanya jawaban pak Anies cukup masuk akal untuk saat ini karena sudah menyiratkan sesuatu yg bisa menjadi perhatian bagi rezim ini.",Netral
1946,"@sutanmangara Dih bikin  isu sendiri,  ngejawab sendiri lo TAN, tp tetep lah ya dukung AMIN dengan jargon baru LANJUTKAN PROGRAM JOKOWI, GO IKN ... kpan lagi kan lo TAN dukung IKN https://t.co/jvU650HlmG",Netral
1947,"membuka acara konsinyering dan dilanjutkan dengan pemaparan Progres Perkembangan Pembangunan PLTS 50 MW di IKN serta beberapa hal yang menjadi isu strategis di antaranya Relaksasi TKDN, Akses Jalur Konstruksi, dan Proses Pemilihan Strategic Partner.",Netral
1948,"#Kom3 Kapolri :.. perpindahan IKN, potensi bencana alam dan non alam, kejahatan konvensional, transnasional dan merugikan kekayaan negara, isu korupsi, konflik SARA, radikalisme dan intoleransi, unjuk rasa tahun 2024, aksi kelompok... (2)",Netral
1949,Jd isu polusi di jakarta digoreng biar orang pindah ke IKN?,Netral
1950,Ternyata ini biang keladi penyebab hiper polusi udara di Jakarta.bukan semata-mata dari kendaraan. Alasan hanya alihkan isu untuk promo pindah IKN &amp  kendaraan listrik.Rezim Ancur selalu bohongi rakyat. Rezim to--l..!!!*😡 https://t.co/QGpOQRjTac,Netral
1951,"@elisa_jkt Wah keren Bu SMI.  Sebenarnya kalau isu IKN itu banyak Masyarakat yang mendukung, termasuk yang bukan dari Kaltim sendiri.  Hanya saja Perlu ada kejelasan, keterbukaan agar tidak ada yang merasa dibohongi, baik itu Masy, Dunia usaha, termasuk para pegawainya.  Mnrt kalian IKN gmn",Netral
1952,"@Yulia_NS79 Yang membuat isu TKA cina ada di proyek IKN kelompok KADRUN pe'A yang kelaparan, mereka males kerja, cari makan ngandelin Job demo, sekarang job demo sepi otaknya pada Somplak",Netral
1953,"Kodifikasi Wilayah di IKN, dan isu strategis lainnya yang diselenggarakan oleh Otorita Ibu Kota Nusantara Deputi Bidang Pengendalian Pembangunan di Hotel Grand Sahid Jaya Jakarta, Jum’at (01/09/2023).  Rapat dipimpin oleh Deputi Bidang Pengendalian Pembangunan Otorita Ibu Kota",Positif
1954,"@aga_rsabouraud @cakasana Lho iya, bukan sesuatu yang aneh. Polusi jakarta dah dari dulu tapi ramenya sekarang krna mau justifikasi pindah ke IKN. Tapi ramenya isu ini sekarang justru yang bener, yang aneh justru kok kenapa dulu sepi.",Netral
1955,Alasan mengapa ngga ambil properti di Jakarta atau Bodetabek ya karena ini.  - Mutasi tinggi. Bisa dipindah. Isu terbaru malah mo ke IKN. - Harga properti jabodetabek ga masuk akmal dan diluar nurul. - Pengen haji aja dulu. Yang wajib,Netral
1956,"@Kanselir_ @hepipurwana memainkan isu, polusi udara utk alasan pindah IKN dan mencabut subsidi BBM , serta mempromosikan dagangan kendaraan listrik.",Netral
1957,"Dijakarta ada isu para Habaib dilarang ceramah. Muncul pemuda Betawi. Marah. IKN, muncul panglima Dayak. Marah. Pembunuhan keji orang Aceh, muncul eks GAM. Marah.  Sengaja Mancing supaya kita sibuk marah apa ya? Warbiyasah, mancing ga nanggung².",Netral
1958,"Mungkin ini penyebab hiper polusi udara di Jakarta,  bukan semata² dari kendaraan.   Alasan klasiknya mungkin hanya alihkan isu utk promo pindah IKN dan kendaraan listrik😇 https://t.co/oTG2qKffMC",Netral
1959,@1975hhj Orde baru reformasi isu lingkungan IKN blablabla,Netral
1960,"@temponewsroom Mau mmbuat kebijakan n aturannya kok ribet pke meramaikan isu polusi JKT? Apa krna hrs k IKN? Ini isu global. Kebiasaan kerja tanpa koordinasi. Sdh lama roadmap kend listrik disusun K/L terkait tp tak ada kejelasan realisasi. NATO. Sebab mmg blm siap, banyak konflik kepentingan.",Netral
1961,@papa_loren @Just_dhee1203 Isu polusi  udara Jakarta =  Wacana konspirasi pemindahan  Ibukota menuju IKN  Sama halnya  Jakarta akan tenggelam dll. kurang lebih ya  Nakut2 publik  Supaya proyek IKN lancar,Netral
1962,tiba2 kepikiran apa isu udara jelek jakarta itu bagian dari 'rencana IKN',Netral
1963,"@jogja_bayu @projectm_org Tapi kebanyakan org org yang pro dari kalangan akademisi kampus, ormas, sampai orang lokal ditanya alasan pro jawabannya template sudah dibantah malah makin melantur. Ada organisasi mahasiswa yang pro di kaltim setiap ada isu tolak IKN pasif diajak diskusi sering nda rasional",Netral
1964,Isu Polusi Udara Jakarta Untuk Muluskan Proyek Kendaraan Listrik dan IKN? https://t.co/flbjXXi2Cc,Netral
1965,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? #BacaRMOL https://t.co/hYOGSK0MFi",Netral
1966,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/D3j32hKKgM",Netral
1967,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/nfCguumwNc https://t.co/SSpLz4yJHT",Netral
1968,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/wZp4W9p5Jk",Netral
1969,"@pengarang_sajak kasihan kadrun gorenganannya gosong terus. adu domba dari isu PKI, ijazah palsu, nikel sampai ikn bandar rungkad 🤣",Netral
1970,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/XbfOgSqSDk",Netral
1971,"MUSIM POLITIK MENJATUHKAN IBUKOTA dong ? Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/MH1imZEpRm",Netral
1972,"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN? https://t.co/yjxiHNxqZ0",Netral
1973,"Alhamdulillah udah pindah duluan, jadi nggak kepikiran sama isu santer IKN 😌",Netral
1974,Menteri Suharso Jelaskan Alasan Revisi UU IKN: Agar Investasi Lebih Kompetitif  Menteri PPN/Kepala Bappenas @Suharso_M mengatakan isu dan tantangan baru tersebut belum terakomodir regulasinya dalam UU IKN sebelumnya.  Ernando Ragil  Tidur The Prediksi https://t.co/yRZd9rJKzt,Netral
1975,@KompasTV Ada bau proyek IKN ini isu....,Netral
1976,"Baru ngeh kenapa banyak properti di jakarta di jual, terus naikin isu polusi, juga isu lain lainnya.  Pemerintah mau memaksa billionaire indonesia buat bikin market confidence di IKN naik 🤣  https://t.co/KZMT4SpDUu",Netral
1977,"@sambolado88 @strike_bravo_b @PNS_Ababil Sejak isu IKN, udah mulai eksodus kok dari kementerian2 ke pemda DKI",Netral
1978,"@DokterTifa Merwka cuma berdalih utk pembenaran bahwa mutasi ke IKN saja, krn gagal bicara banjir dan macet sekarang bhs udara, disimak saja sinetron singkatnya mrk berpolitik praktis utk alihkan isu2 BBM yg mau naik, isu BPJS, isu lainnya",Netral
1979,*Ternyata ini biang keladi penyebab hiper polusi udara di Jkt..* bukan semata mata dr kendaraan. Alasan hanya alihkan isu utk promo pindah IKN dan kendaraan listrik. Joko Ngaciro selalu bohongi rakyat.☝️🙏🏻😱 https://t.co/qsmY77aiZ9,Netral
1980,"@tweetaje_aje Gak juga, emang kelewat parah aja polusinya. Yg patut diperhatikan malah trend buat nyalesin Motor / Mobil Listrik yg tinggi. Klo buat isu pindah ke IKN penurunan tanah di Jakarta juga jadi isu buat pindah ke IKN.",Netral
1981,Kemungkinan paling besar persoalan polusi ini makin besar biar naikin isu pemindahan ke IKN,Netral
1982,"Angkat Isu Strategi Pembangunan Samarinda sebagai Penyanggah IKN, Wawali Rusmadi Jadi Pembicara Kuliah Umum Mahasiswa S2 Unmul  #SalamPerubahan #beraniberubah #SamarindaKotaPusatPeradaban #BanggaMelayaniBangsa #aseanindonesia2023 #aseanmatters  https://t.co/EjvyHAYogd",Netral
1983,@CNNIndonesia Udara kotor ini kan udah bertahun tahun ini hanya mengalihkan isu agar setuju pindah ke IKN,Netral
1984,"Isi isu nya dibuat seolah olah,dan diterima oleh masyarakat kita yang rendah literatur membaca,dan memahami situasi secara detail(sadar) bang. ..perintahnya sudah jelas.dan dilindungi undang-undang.IKN tetap akan jadi ibukota.",Netral
1985,@BangPakatDayak Kewaspadaan itu penting krn isu ikn akan menjadi tempat eksodus nya orang orang china ...,Netral
1986,Goodluck buat kakaks2 yg besok talent pool di bekaen 🥰  Cm kata gue bsk banyak yg bakal jelek2in performa sih 😂 mana isu IKN masih kental.,Netral
1987,"@submariner493 @BangPakatDayak makanya cari info  lowongan kerja di IKN dibuka oleh pemerintah untuk orang dari seluruh indonesia,isu china terus di embuskan ,sementara di pulau cocos papua nugini amerika bangun pangkalan mileter yg jaraknya ke jakarta 3000 km  anda tak protes,hoak tentang cina terus dari 2019",Netral
1988,Pemerintah mengungkapkan ada lima isu dan tantangan baru yang melatarbelakangi revisi Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN).  https://t.co/KI8HtE2YXV https://t.co/w43UlrHr3i,Netral
1989,"Paling ada dua tujuan dibalik maraknya isu Polusi udara Jakarta, yg pertama mendorong Penjualan IKN lalu kedua sekaligus memasarkan kenderaan listrik milik menteri negara. https://t.co/g4rZ4LQFV3",Netral
1990,"@pengarang_sajak Para capres blm pada ngomong terkait :  IKN Infrastruktur Hilirisasi Pendidikan  Dsbnya  Itu yg akan menentukan arah swing voter yg besar kali ini.   Dr sisi isu, jujur baru Anies yg sering melontarkan.",Netral
1991,"Pokok Revisi UU IKN, Penguatan Badan Otorita hingga Isu Pertanahan https://t.co/jYhi2sDOfm",Netral
1992,@klipfahri Ini gen z yg butuh psikolog dan gila konten. Gen Z normal yg masih aware soal isu lingkungan dan update soal IKN Insya Allah ga dikit😂,Positif
1993,"@Samuraisurf69 @lysavana1 @narkosun Diberhentikan secara tidak hormat emng betul karena itu masih isu bukan terbukti, saat habibie berkuasa ada gerombolan pasukan menyerbu ikn berafiliasi Kopasus nah waktu itukan Prabowo memimpin barisan kopasus makanya dicopot belum terbukti prabowo melakukan tab.   Next",Netral
1994,Braga braga braga operasi intelijen dibalik isu udara jakarta adalah strategi marketing motor listrik dan IKN.mau disangkal para pekines silahkan namun fakta https://t.co/2dQ0A3PTRg secret,Negatif
1995,Isu polusi Jeketi ni cuma ngasih angin segar ke pihak2 pendukung IKN imo,Netral
1996,"@abigailimuriaa mungkin karena ini tahun politik? untuk mendukung narasi calon x tidak sebaik calon y? emang (rasanya) agak nggak natural ini naiknya dan gercepnya.  sambil naikin isu kalau kita butuh banget ikn, sama ganti kendaraan listrik.  terutama kendaraan listrik. dibahas muluuuuu.",Positif
1997,@abigailimuriaa isu pointnya yaitu pembubaran massa dari jkt menuju ikn,Netral
1998,"@pengarang_sajak Sudah pasti Om, makanya kasih makan budak kadroenz pekok dengan isu IKN dijual lah bla..bla..",Netral
1999,Upacara Peringatan HUT ke-78 RI di IKN Dipimpin Langsung Kepala Otorita IKN https://t.co/7N9SK9rg70 via @Isu Terkini,Netral
2000,"@WidasSatyo @abigailimuriaa kayaknya mereka pd riding the wave aja dng agenda masing masing, politik, 2024, ikn dan jualan EV.  apa gw terlalu berpikiran baik aja soal gk abis pikir kalo pemrentah sengaja naikin isu beginian yg pd akhirnya bermuara pd kegagalan mereka mengelola lingkungan...",Netral
2001,"@phik_euy Loh, jadi kita dibodohi (lagi) Apa adanya isu ini spy segera pindah ke IKN yaa? Ato ada lobby kendaraan listrik? Arahnya kekmanaaa deh 😆",Netral
2002,"@abigailimuriaa Mungkin buat jualan mobil listrik brand yang kemaren banyak bantu di g20 Bali (kalo ga salah), terus biar IKN beneran jadi salah satu hal yang penting buat dilakuin, terus juga nanti tiba - tiba bisa aja buat isu pegangan di 2024",Netral
2003,@zoelfick Dia sedang berusaha memainkan isu IKN sama seperti dia memainkan isu Reklamasi ketika lawan ahok.seksi untuk dijadikan isu mendongkrak elektabilitas,Netral
2004,"@tanyarlfes Alihkan aja terosss isu IKN sampai 2024. Ga habis fikri aja sih sama semua ini. Moga tenang deh nanti di alam kubur, bpk persiden yth.",Netral
2005,"@ScherazadeMS nope , maksudnya salah 1 cara diusir pelan2 dr sini biar IKN ada isinya nanti. udara bagus kan bs dibuat , salah 1nya ujan buatan, tp kayanya ga ada gerakan apa2. kaya ada sesuatu isu yg mau dibangun dikit2 gt lho.",Netral
2006,Jadi isu polusi jakarta ini siapa penghembusnya? Lumayan terkoordinir dari X sampe instagram sampe tiktok. Teori iluminati tempe bilang ini biar pada pindah ke IKN. Teori oncom aduk bilang ini jualan air purifier,Netral
2007,"Random.  Banyak isu Jabodetabek yg jadi perhatian pemerintah karena bantuan netijen, salah satunya tentang udara kotor ini.  Kalau pindah IKN, pemerintah masih “peduli” isu viral gak ya? Atau mereka akan hidup “bebas” karena merasa jauh secara geografi, jadi merasa aman2 saja?",Negatif
2008,"@adarwis GvT =  P...  Dagangan Mobil Listrik,  program konversi motor listrik sama IKN kurang laku nih, kencengin Asep PLTU dong.. ntar bikin isu ala-ala..🙏🙏🙏  PLTU Banten = Gass..🤣🤣🤣",Netral
2009,"@gilbhas Menaikkan isu asap ini akan menaikkan isu pentingnya IKN dibuat, tambah lagi playing victim batuk2",Negatif
2010,Sedikit split dari hot news belakangan soal polusi jkt.  Memang bener di indikasi ada beberapa agenda kenapa isu polusi di angkat banget belakangan ini.  Kemungkinan perihal :  1. IKN 2. EV 3. Charging station 4. Pabrik batrey 5. Kontrak jangka panjang beberapa pabrikan besar,Positif
2011,"@vanc1Bozz @VIVAcoid Ada isu bahwa MPR mau mengundurkan pemilu 2024 gak lama dari itu langsung ada penangkapan TELORis ,negara darurat keamanan untuk mengantisipasi nya pemilu di undur dan IKN terlindungi proses nya bentar lagi Amrik akan turun tuk glontorkan dana status siaga .",Netral
2012,"@VIVAcoid jualan Teroris Radikul Radikul untuk pengalihan isu dari rusak nya kinerja era skrg.. coba min cari informasi nama para koruptor dr terduga teroris pegawai bumn? yg skrg lagi di sorot masyarakat adalah telat bayar dr byk proyek BUMN ke vendor sub kontraktor local, IKN, BTS, dll",Netral
2013,@pandji isu upacara di ikn,Netral
2014,"@kreatoramatir_ Gimana kalo pabrik pabriknya aja yang dipindah ke IKN, dan di jakarta mayoritas kantor WFA.. Jadi IKN semakin mematenkan peran sebagai pusat pemerintahan dan pemerataan ekonomi, dan di jakarta isu polusi semakin minim",Netral
2015,"@CNNIndonesia Setelah isu udara buruk jakarta,  Minggu depan adalah saatnya munculkan isu   A. IKN B. subsidi Molistrik C. Jualan obat D. Isu lain-lain",Netral
2016,"@jokowi halah gombal, ga kayak anies ga banding di pengadilan, kemana aja lu kemarin hah? giliran ada moment manfaatin isu udara jakarta nyambung ke IKN langsung belaga peduli. Gombal",Netral
2017,"@tvOneNews isu tersebut dgn sengaja di besarkan oleh mereka yg memiliki banya kepentingan terkait kendara,an listrik, bahkan IKN""",Netral
2018,"@cinnamongirlc Bukannya kebalik ya ?. Harusnya lawannya pdip yg gantian pake isu progresif baru abis itu dipilih rakyat. Oposisinya lemah, isunya itu itu mulu kalo nggak ngomongin utang negara, ikn, sama organisasi fundamentalis. Mestinya kalo oposisi ya angkat isu yg lebih progresif lagi",Netral
2019,"Dan solusi di atas ga susah mestinya, bisa langsung dilaksanakan di tingkat keurahan buat diterusin ke RT/RW. Asal pada mikir kalau ini isu serius aja. Kalau solusinya pindah IKN atau ganti EV melulu, keburu pada bolong paru-paru anak-anak kita.",Netral
2020,"@DarsAlexandra1 dia bicara bkn sbg Panglima. Wajar kalo sdh dpt tmpt direzim ini... hrs bls jasa.  Ini orang tinggal dimana...IKN dimana.  Kalopun mmg Panglima... Masa gag tahu isu sebenary yg ada &amp  berkembang. Syg para tetua suku Behau, Kenyah, Iban yg tanah adaty terdampak gag mau bicara",Netral
2021,"pas jokowi ditanya soal polusi udara jakarta dia jawab dgn nyambungin ke IKN gue langsung suudzon ini akal2annya si munafikun dan timnya  Isu digoreng jadi viral lagi &amp  lagi bahkan bisa juga bukan cuma goreng isu, mereka juga yg bikin polusi jadi parah. Infrastruktur dia pegang",Netral
2022,isu polusi ngaruh gasih ke investment ikn? ngaruh lah dikit apa banyak? hmmm dikit kayaknya oh ga ngaruh berarti,Netral
2023,"@Metro_TV @jokowi Isu polusi dihembuskan, agar dukungan terhadap ikn makin tinggi, dan melupakan uang trilyunan yang dibuang di ikn. yah begitulah.... susah jadi orang susah 😓",Netral
2024,"Setelah jualan isu P K1 gagal, kini Gatot Nurmantyo ser4ng Jokowi dengan isu IKN dikuasai Cina https://t.co/BqH1hqvIgm",Netral
2025,"Terkait isu ekonomi, PKS juga menunjukkan komitmennya dengan menolak rencana pembangunan Ibu Kota Negara (IKN) baru. #8terdepan",Netral
2026,@Louis_chantika Isu IKN akan redup sejalan dengan redupnya kekuasaan.,Netral
2027,@NovalAssegaf Arahnya emang kesana. Diusahakan jadi cawapres dan mengamankan proyek infrastruktur terutama IKN. Sampe MPR tiba2 mau amandemen UUD. Calon dari partai lain dianggap gurem. Ganjar? Elektabilitas kecil &amp  gagal di jateng &amp  bbrp isu.,Netral
2028,"Top Isu, 09 Agt 2023 1. Putusan Kasasi Ferdy Sambo 2. Persiapan KTT ASEAN 3. Proyek Pembangunan IKN 4. Kemarau dan Waspada Kekeringan 5. Skandal Miss Universe Indonesia 2023 6. Daftar Pemain Timnas U 23 Piala AFF 7. Persiapan Piala Dunia U-17 8. Sidang Kasus Lukas Enembe #issue https://t.co/vq1JPIiJKW",Positif
2029,"Dear : pak presiden @jokowi ,sebaiknya relawan dan pendukung yang memainkan isu sara begini segera ditertibkan karena sangat berbahaya bagi kelangsungan kehidupan berbangsa dan bernegara, IKN milik semua anak bangsa bukan hanya satu suku atau golongan saja",Netral
2030,"Netijen kalau baca omongan jokowi komennya bikin imun naik 😁 Herannya dr ratusan itu gada cebong mampir. Bingung kali ya, jokowi ke sana sini undang investor IKN, tp pendukungnya malah nakut2i investor pakai isu radikal-radikul. Piye jal?  #SaveRockyGerung Dayak Tidur Ruben Onsu https://t.co/witkPz0iGT",Netral
2031,"Jualannya masih isu lama yaitu radikalisme. Gara2 radikalisme slm 9thn ini, investor kagak ada ada yg mau inves. Jokowi kagak tau malu ngemis2 ke pengusaha China sambil menjual IKN, tetap aja pengusaha ogah investasi. Stop bawa isu radikalisme lg, sebab bikin susah jokowi.",Netral
2032,"6.000 warga Yogyakarta dikabarkan akan mengikuti program transmigrasi untuk mengisi sejumlah wilayah di IKN. Isu tersebut ramai disebarkan sejak Juli 2023.  Namun, benarkah isu itu? Penjelasannya ⬇️⬇️⬇️  https://t.co/XUG4RfGPCA",Netral
2033,"10 tahun berkuasa pikiran masih kayak bocah...gelarnya  insinyur perilaku seperti anak SD kelas 5 ,polusi udara kok pindah ke IKN.?   Semakin Jelas isu Ijazahnya Kayak gini ma mending ganti presiden https://t.co/QntMMnpM2d",Netral
2034,"Ketika isu RG lebih santer daripada isu penyalahgunaan lahan IKN, penyerobotan tanah adat, dan lingkungan hidup.",Netral
2035,"@BosPurwa Ohh by design, para buzzer buat isu memperkuat argumen lewat polusi dan sengaja tidak ada penanganan antisipasi perihal polusi di JKT, selanjut nya ? Fuck idea .... That is IKN solution . Baj..n tol",Negatif
2036,"@Dahnilanzar Ketika IKN menjadi isu utama bapak ini seolah lupa bahwa dulu kami mendukungnya, tanah bapak banyakk skli di IKN dan sepertinya gurita bisnis membuat nya sangat mahal yaa.. Terlihat perjuangan mu hanya janji manis.. Kami sudah tak ingin tau..",Netral
